Qsubj,Reply,final_score,label,confidence,reason,student_20k_pred,student_20k_pred_name,student_20k_confidence,student_20k_prob_0,student_20k_prob_1,student_20k_prob_2,student_100k_pred,student_100k_pred_name,student_100k_confidence,student_100k_prob_0,student_100k_prob_1,student_100k_prob_2,models_disagree,student_20k_correct,student_100k_correct
尊敬的董秘你好，7月份的调查结束了吗？？？请一定回复下，谢谢,您好！截至目前，中国证监会调查工作仍在进行中，公司尚未收到中国证监会关于公司立案调查事项的结论性意见或决定。立案调查期间，公司积极配合中国证监会的调查工作，按照规定及时履行信息披露义务，具体内容详见公司立案调查进展相关的提示公告。谢谢！,0.7820755657931524,0,0.92,投资者核心诉求是调查是否结束，董秘明确回答调查仍在进行中、尚未收到结论性意见，属于直接响应。,1,Intermediate,0.3687465786933899,0.3151339292526245,0.3687465786933899,0.3161194622516632,2,Evasive,0.34797555208206177,0.33484774827957153,0.3171767294406891,0.34797555208206177,True,False,False
你好，在2020年报中，有很多原先直接持股100%的子公司，变为间接控股100%，原因有具体公告吗？我找了好久，都没见到。若有，请告知；若无，请具体说明一下。谢谢！一个小投资人,您好，公司现有养殖类子公司200余家，布局全国20余省。随着公司生产规模不断扩大，管理半径不断延伸，为优化管理架构，提升管理效率，公司设立省级公司，将该地域内部分子公司纳入省级公司范围内。公司严格按照证监会、深交所的相关信息披露要求，及时、准确、完整进行信息披露，感谢您的关注！,0.968829662579154,1,0.82,解释了间接控股原因（设立省级公司优化管理），但未回答是否有具体公告，也未告知公告编号，回避了核心诉求的一半。,2,Evasive,0.5701624751091003,0.05965803563594818,0.3701794743537903,0.5701624751091003,1,Intermediate,0.5609201788902283,0.11691686511039734,0.5609201788902283,0.322162926197052,True,False,True
为啥网上一直买不到你们家的黄桃罐头？是才能不够还是囤货不卖？有没有加大产能满足客户需求？,您好，受供需关系、物流等因素影响，线上部分产品可能出现暂时缺货的情况，公司将根据实际情况及时调整产品生产计划。谢谢！,0.9749999759615392,1,0.82,投资者核心诉求是是否加大产能，董秘仅模糊回应'调整生产计划'，未给出产能扩张的具体数据或明确结论，属于定性代替定量的部分响应。,1,Intermediate,0.5279041528701782,0.021707022562623024,0.5279041528701782,0.4503887891769409,2,Evasive,0.5902426838874817,0.022515280172228813,0.38724201917648315,0.5902426838874817,True,True,False
股东大会也开完几天了，股权登记日怎么也没确定？要等到什么时候？是有什么问题吗？,谢谢您对公司的关注。公司已于2020年度股东大会上审议通过了权益分派预案。请您关注具体权益分派实施的公告。,0.9118221487817648,2,0.88,投资者问股权登记日何时确定，董秘未给出具体时间节点，仅用'请关注后续公告'推脱，属于推迟回答的逃避战术。,2,Evasive,0.46617043018341064,0.3257988393306732,0.20803077518939972,0.46617043018341064,0,Direct,0.41091468930244446,0.41091468930244446,0.18732547760009766,0.4017597734928131,True,True,False
公司之前公告拟用10-20亿元人民币以不超过24.97元/股的价格回购公司股票，该回购拟用于实施员工持股计划或股权激励，回购股份期限为自董事会审议通过本次回购股份方案之日起不超过12个月，即从2021年3月30日至2022年3月29日。公告后公司高位回购3个多亿元后在股价大跌的情况下最近几个月回购没有一点进展请问是处于什么考虑？后续在四个多月是否还会完成回购计划？,尊敬的投资者您好，公司严格按照《上海证券交易所上市公司回购股份实施细则》等相关规定，根据回购股份事项进展情况及时履行信息披露义务，且公司目前没有应披露而未披露事项。感谢您对公司的关注！,0.7262832693619454,2,0.95,投资者问回购停滞原因及后续是否完成计划，董秘未回答任何实质内容，仅用合规套话推脱，属于同义复述+虚假安抚的逃避战术。,1,Intermediate,0.3699705898761749,0.2740985155105591,0.3699705898761749,0.3559308648109436,2,Evasive,0.43345993757247925,0.21772624552249908,0.3488138020038605,0.43345993757247925,True,False,True
股价长期低估，建议公司考虑回购等方式维稳,尊敬的投资者：感谢您对真爱美家的关注！根据中证登最新数据，截至2022年11月18日，合并普通账户和融资融券信用账户后公司持有人数为11304人，其中机构有法国兴业银行、上海明汯投资、华泰证券等供您投资参考,0.9010366896452814,2,0.92,投资者建议公司回购维稳股价，董秘完全未回应回购议题，转而提供股东人数和机构名单，属于典型的转移话题逃避战术。,0,Direct,0.7136052250862122,0.7136052250862122,0.16950707137584686,0.11688769608736038,2,Evasive,0.6468470096588135,0.1586209535598755,0.19453203678131104,0.6468470096588135,True,False,True
请问公司半年报计提坏账中大多为客户无法支付货款，公司不尝试采取法律手段追讨吗？此外仅持股12%彼岸春天仅半年就要减值几百万这么多？,您好。公司应收账款和其他应收款均按照企业会计准则计提，公司根据欠款具体情况采取相应措施催收，包括法律手段。谢谢。,0.8559241124308206,1,0.85,回答了坏账计提和法律催收问题，但对彼岸春天减值几百万的质疑完全未回应，属于避重就轻。,0,Direct,0.5540425777435303,0.5540425777435303,0.3742848336696625,0.07167259603738785,1,Intermediate,0.5140763521194458,0.38741374015808105,0.5140763521194458,0.09850992262363434,True,False,True
"请问贵公司有从事航空货运业务吗，货运业务
去年是否有提高？",尊敬的投资者，您好！公司定位于支线航空客、货运输业务，详情请见公司定期报告。感谢您的关注！,0.8485949268136458,1,0.82,确认了有航空货运业务，但对'去年是否有提高'这一核心诉求未给出具体数据或定性结论，用'详情请见定期报告'回避了量化问题。,0,Direct,0.503148078918457,0.503148078918457,0.2750312089920044,0.2218206822872162,1,Intermediate,0.4584729075431824,0.27592557668685913,0.4584729075431824,0.2656014859676361,True,False,True
尊敬的董秘:公司股价长时间远远跌破净资产，公司账户上躺着近200亿现金，股价那么低公司为什么迟迟不肯增持，账上留着那么多现金干什么？望公司能够考虑一下全体小股东的利益，尽快增持或者回购注销，请把建议转告董事会，谢谢！,"投资者您好，谢谢您对公司的关注和建议。基于对公司持续稳定发展的信心和对公司股票价值的合理判断，公司控股股东金融街集团及其一致行动人一直看好公司未来的发展，自2014年4月起至今，多次在二级市场增持公司股票，累计增持29,046万股。公司董事、高管也多次通过二级市场增持公司股票，2008年起至今，累计增持423万股，表达对公司持续发展的信心。目前，公司暂无回购股票的计划。公司账面资金需要保持合理规模，一是用于偿付公司到期债务以及满足刚性资金支出的需要（包括期间费用、税金支出、现金分红等），保持公司财务稳健和安全；二是在“两集中、三批次”的“招拍挂”新政策下，用于项目投资、工程建设等资本性支出，满足公司业务持续稳健发展需要。如有其他问题，欢迎致电公司投资者咨询专线010-66573955。",0.8373783859835393,0,0.82,投资者核心诉求是要求增持/回购及解释现金用途。董秘回答了历史增持数据、明确无回购计划、并具体解释了资金用途（偿债、投资等），提供了增量信息。,1,Intermediate,0.4343052804470062,0.39981481432914734,0.4343052804470062,0.16587993502616882,0,Direct,0.4979160726070404,0.4979160726070404,0.39857709407806396,0.10350681096315384,True,False,True
《饥荒：新家》是否由贵公司参与研发，该游戏公司占有股权比例为多少？该游戏全球发行能否为公司带来巨大收益？,您好！感谢您的关注。《饥荒:新家园（Don＇tStarve:Newhome）》是饥荒系列的新作手游，是公司旗下盛趣游戏的在研产品。后续进展您可以关注相关新闻。谢谢！,0.8499137223680765,1,0.88,回答确认了研发主体，但未回答股权比例和收益预期两个核心问题，属于避重就轻、选择性回答。,2,Evasive,0.4784907102584839,0.05914236605167389,0.4623669981956482,0.4784907102584839,1,Intermediate,0.5744544863700867,0.06698991358280182,0.5744544863700867,0.3585556149482727,True,False,True
请问董秘，贵公司在一季度报，提示半年报大幅度提升，但并没有发布半年报预告，是否合理？一面给投资者画饼，一面不直接给出半年报预告？等半年报出来，仅仅只有180%，这个按照常理来说，能称之为大幅度提升？毕竟很多企业都是几百倍的提升，我们可以理解为大幅度，这个是否严谨？做为一家上市企业，措辞应该严谨，毕竟误导了投资者。此外，咨询公司股东，公司认为可以不提供，那么在只有增长180%，提前发布是否有意误导,您好，公司2021年一季报所披露的信息真实准确完整，符合交易所2021年一季报的内容与格式要求，不存在误导性陈述。公司关于定期报告的业绩预告披露事宜符合《深圳证券交易所创业板股票上市规则（2020年12月修订）》的相关规定。感谢关注！,0.9050396506325282,2,0.88,投资者核心诉求是质疑'大幅度提升'措辞是否严谨及是否存在误导，董秘仅以合规性套话回应，未对'大幅度'的定义标准做任何解释，属于同义复述+虚假安抚式逃避。,1,Intermediate,0.4467182755470276,0.2432442456483841,0.4467182755470276,0.3100374639034271,2,Evasive,0.8030298352241516,0.04357079789042473,0.15339939296245575,0.8030298352241516,True,False,True
您好！请问贵公司目前每年用于研发的经费是多少？占收入的比重如何，今后的投入计划如何？,公司2009年研发投入3644万元，占营业收入比例4.29%，比2008年增长28%。今后会加大研发投入，希望研发投入能到营业收入的10%左右。谢谢！,0.7312071945936734,0,0.97,回答提供了具体研发经费数据、占比、增长率及未来目标比例，直接回应了提问的三个要点。,1,Intermediate,0.4763142168521881,0.46453845500946045,0.4763142168521881,0.05914727970957756,0,Direct,0.5340423583984375,0.5340423583984375,0.4206123650074005,0.04534521698951721,True,False,True
为什么最近在超市找不到贵公司生产的袋装花生了？,尊敬的投资者，您好！甘源食品在线上淘宝、天猫及线下KA商超BC类门店均有销售，不同地区可能所陈列的产品也会有所不同，建议您可以通过不同的渠道购买公司产品。感谢您的关注和支持！,0.8959186437161845,0,0.85,投资者问为何超市找不到产品，董秘解释了销售渠道分布及地区差异，并建议其他购买途径，属于直接回应核心诉求。,0,Direct,0.3871192932128906,0.3871192932128906,0.26520103216171265,0.34767961502075195,2,Evasive,0.4118819534778595,0.31985005736351013,0.26826798915863037,0.4118819534778595,True,True,False
请问公司如何看待公司所在的钢铁板块，整体市值比较低，举个例子，A股所有钢企市值加起来，反而不如中国神华，请问作为钢铁一员，请问宝钢股份准备为行业做点什么？是继续呼吁，还是做点什么？,感谢您对公司的关注，面向未来，我们期待看到国内钢铁行业集中度提升、无序竞争的局面有所改观；公司将通过自身规模及能力两方面的建设，实现综合竞争力的提升。具体来说：1）宏观和中观层面：供给侧产能产量双管控+行业内部并购整合加速，推动竞争格局和秩序重构；低碳发展对行业低碳技术探索和绿色发展能力提出新的要求。2）微观企业层面：公司新一轮规划提出“规模+能力”，第一步达到8000万吨，第二步达到1亿吨；公司产品结构适配未来环保、低碳、轻量化发展的总体布局（硅钢布局+汽车板低碳转型聚焦高强和超高强钢+新材料聚焦铝板、碳纤维布局+百千十产品技术和市场细分领域份额及差异化竞争优势提升）；一公司更多基地的资源更科学组织优化，协同优势进一步发力。,0.9078443894364496,1,0.72,投资者核心诉求是钢铁板块市值低，公司准备做什么具体行动。回答给出了产能规划目标（8000万吨、1亿吨）等部分具体信息，但对市值提升的核心问题避重就轻，大量篇幅谈行业趋势和战略方向，未直接回应如何提升市值。,2,Evasive,0.4945606291294098,0.05661068856716156,0.44882863759994507,0.4945606291294098,1,Intermediate,0.4982430934906006,0.052257657051086426,0.4982430934906006,0.4494991600513458,True,False,True
公司领导您好，请问最近是否有获得新的合资订单？比如日产，大众，本田？,您好！今年以来公司有获得新的合资订单，市场开拓进展良好。谢谢！,0.4923699036320503,1,0.9,投资者问的是具体哪些合资品牌的新订单，董秘只给出'有获得新订单'的模糊定性回答，未提供具体客户名称等量化信息，属于避重就轻。,0,Direct,0.5736479163169861,0.5736479163169861,0.33318158984184265,0.09317057579755783,1,Intermediate,0.43811455368995667,0.32853880524635315,0.43811455368995667,0.23334667086601257,True,False,True
公司在工业互联网方面的行业地位如何？有没有行业标杆？有没有订立目标，,您好，感谢您的关注。公司自主研发的跨行业、跨领域的综合性工业互联网平台Cloudiip为国家级双跨平台，目前覆盖了29个工业大类行业，包括炼铁、热力、风电、能源、水泥化工、轨道交通等。通过对工业数据的感知、传输及实时分析，深度挖掘及应用，Cloudiip实现了企业全流程的智能生产和供应链协同，降低了能耗，极大提高了企业资源配置的效率。谢谢！,0.8237809823782228,1,0.82,回答了行业地位（国家级双跨平台）并介绍了平台覆盖范围，但未回答是否有行业标杆对标及是否订立了具体目标，属于避重就轻的部分响应。,1,Intermediate,0.4537050426006317,0.1493344008922577,0.4537050426006317,0.3969605565071106,2,Evasive,0.5275704860687256,0.09301713854074478,0.379412442445755,0.5275704860687256,True,True,False
随着公司对外股权投资的不断扩大，投资收益占比也日益增加，公司如何确保投资的收益率，公司未来的投资方向有哪些，是否考虑继续加大投资以平抑来水对公司盈利的影响？观察到公司对外投资的主体比较多有长江电力、长电资本、长电投资、长电国际等，公司是否考虑整合旗下的投资部门，既能整合资源又可避免不必要的开支减少成本，谢谢,尊敬的投资者，您好！公司对外投资坚持战略引领和聚焦主责主业，一是，以公司电能消纳区域为重点，对优质综合能源平台进行战略投资；二是，以推进长江流域水资源综合利用效益最大化为目标，对流域优质水电企业进行股权投资；三是，积极培育和发展国内外配售电业务；四是，积极探索推进其他清洁能源项目投资；五是，产业链延伸的战略性新兴产业投资。至于投资平台的整合，公司会认真考虑您的意见，感谢您对公司的关注！,0.7970415558395674,1,0.82,回答了投资方向（五个方面），但未回应如何确保收益率、是否加大投资平抑来水影响等核心问题；投资平台整合问题以虚假安抚敷衍。,2,Evasive,0.6460446715354919,0.021543974056839943,0.33241134881973267,0.6460446715354919,1,Intermediate,0.5878574252128601,0.03827330097556114,0.5878574252128601,0.37386927008628845,True,False,True
您好，请问贵公司是否建立财务共享中心，如建立，请问具体是在哪一年？如果按照1-5分对财务共享相关的组织人员、业务流程、运营管理以及信息系统的运行水平进行评分（1代表水平较差，5代表水平极高）您对这四项分别打多少分？如果按照初建期，提升期，稳定期，成熟期，卓越期和衰退期来描述财务共享实施的阶段，您认为是在哪一阶段？如果没有建立，请问贵公司是否有使用大数据等信息技术进行财务集中核算处理？期待您的回答，感谢,尊敬的投资者，您好！公司拥有健全的财务制度和完善的财务管理体系，感谢您的关注！,0.8128332100728438,2,0.95,投资者明确询问是否建立财务共享中心及具体细节，董秘未回答任何一个具体问题，仅用'健全的财务制度和完善的财务管理体系'进行虚假安抚和同义复述，完全逃避。,0,Direct,0.5119693875312805,0.5119693875312805,0.1869080364704132,0.3011225461959839,2,Evasive,0.48480039834976196,0.32711783051490784,0.18808181583881378,0.48480039834976196,True,False,True
请问，丙交酯项目是否遇到严重问题，如遇问题请尽快披露；公司高光乳酸项目10月投产是试生产还是全面量产；公司下半年开工项目是否按照年报披露进展是否有新变化？,您好！我司新建5万吨高光L-乳酸项目计划2021年10月份正式投产，预计稳定运行1个月后可进入量产。公司将依据相关法律法规和监管部门的要求对重要项目投资进行审议和信息披露，具体请关注后续相关公告。谢谢您的关注。,0.6938774965837663,1,0.88,回答了高光乳酸项目投产细节（先试产再量产），但对丙交酯项目是否遇到严重问题完全回避，下半年其他项目进展也以'关注后续公告'推脱，属于避重就轻。,2,Evasive,0.5293533802032471,0.020494069904088974,0.45015254616737366,0.5293533802032471,1,Intermediate,0.5625393390655518,0.01796047016978264,0.5625393390655518,0.4195002317428589,True,False,True
董秘您好，请问贵公司的太阳能锗电池晶片能否应用到无人机和汽车车顶太阳能电池上？ 大众、特斯拉、丰田等车企已经研发出太阳能汽车，请问公司在此领域有哪些技术储备和布局？请问太阳能锗电池晶片的产能和利润率是多少？ 谢谢。,您好，目前太阳能锗电池主要运用于光电转化领域，太阳能在为汽车提供动力方面并无产业化运用；目前公司子公司已具备太阳能锗晶片产能为30万片/年（4英寸）、20万片/年（6英寸）。太阳能锗晶片（光伏级锗产品）的收入和毛利率情况请见公司公布的年度报告和半年度报告。感谢您对公司的关注！,0.6057896024889519,1,0.88,回答了应用前景和产能数据，但对利润率用'请见年报'推脱，对技术储备和布局未作回应，属避重就轻的部分响应。,0,Direct,0.5041247010231018,0.5041247010231018,0.47317859530448914,0.02269667573273182,1,Intermediate,0.6503531336784363,0.3256834149360657,0.6503531336784363,0.023963455110788345,True,False,True
你好，请问国内哪些公司是贵公司客户？谢谢,尊敬的投资者，您好！公司在国内主要向跨国化妆品公司、专用化学品公司、知名香料香精公司和口腔护理品公司的境内加工厂供应产品。随着国内市场的持续快速发展和本土品牌的兴起，公司对国内本土品牌客户的销售也有了较快的提升，公司看好国内本土品牌的发展前景，将持续开展深入的商业合作。感谢您的关注！,0.7092419001974716,1,0.88,投资者问具体客户名称，董秘只给出客户类型（跨国化妆品公司、香料公司等），未提供任何具体公司名，属于定性代替定量的避重就轻。,1,Intermediate,0.43646952509880066,0.434150755405426,0.43646952509880066,0.12937971949577332,0,Direct,0.4915758967399597,0.4915758967399597,0.40596067905426025,0.10246343910694122,True,True,False
请问下人民币升值对公司汇率换算有影响吗？如有影响公司采取怎样的办法来应对？,您好！公司销售主要以跨境人民币结算，汇率变动对公司影响很小。多谢您对公司的关注！,0.7432792607399094,0,0.93,直接回答了汇率影响问题，明确说明以人民币结算、影响很小，给出了定性结论。,1,Intermediate,0.5429278016090393,0.33928510546684265,0.5429278016090393,0.11778710037469864,0,Direct,0.6800947189331055,0.6800947189331055,0.27058297395706177,0.04932226613163948,True,False,True
俄罗斯禁止出口氨基酸出口，对公司业务有积极意义吗？,您好！感谢您对公司的关注与支持！安迪苏的业务遍及全球，销售团队分布在欧洲/独联体、中东/非洲、印度次大陆、北美、南美和中美洲、亚太和中国七个地区。俄罗斯本地蛋氨酸生产产能在全球占比较小，不足以对全球市场产生任何重大影响，相关禁止出口政策对公司业务无影响。,0.7213006869407484,0,0.92,明确回答了俄罗斯禁令对公司业务无影响，并给出了定性结论和原因（俄罗斯产能占比小），属于直接响应。,1,Intermediate,0.5012414455413818,0.4554497301578522,0.5012414455413818,0.04330889880657196,0,Direct,0.5036680698394775,0.5036680698394775,0.46021291613578796,0.03611897677183151,True,False,True
董秘，您好，3月19到26日间公司股票大宗交易近3亿元，随后29日散播无关紧要的消息连拉升3个涨停，请问公司是否有义务向证监会举证此股票操纵违法行为？接盘的机构是否和公司相互勾结？此外大宗交易卖方股东有无和公司桌子协议？,您好，公司严格遵守证监会及深交所的相关法律法规，不存在违法交易行为，谢谢关注。,0.7598929231088818,1,0.78,投资者提出多个具体质疑（大宗交易方信息、是否举证、是否有桌下协议），董秘仅笼统否认违法行为，未逐一回应核心诉求，属避重就轻的部分响应。,0,Direct,0.44998931884765625,0.44998931884765625,0.29789140820503235,0.2521193027496338,2,Evasive,0.4194004237651825,0.27233830094337463,0.3082612454891205,0.4194004237651825,True,False,False
